trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_annot,Added_new,ICD10_code,new_pheno_annot
icd10,Z43,both_sexes,,,Z43 Attention to artificial openings,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z40-Z54 Persons encountering health services for specific procedures and health care | Z43 Attention to artificial openings,2405,917,1321,EUR,1,NA,NA,NA,NA,2155,NA,NA,NA,NA,NA,418376,NA,NA,NA,NA,NA,0.083936,NA,NA,NA,NA,NA,1.0168,NA,icd10-Z43-both_sexes.tsv.bgz,icd10-Z43-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z43-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z43-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z43-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z43-both_sexes.tsv.bgz.tbi,542892318,1751971,d8992e1f5f50f5338663a11bc2ade2a0,84697d02095b6e80b40ff9f75f9f0c4e,IC_Attention_to_artificial_openings_h0.08394_n2405,lifestyle_environment,IC_Attention_to_artificial_openings_h008394_n2405_2155,0,Z43,IC_Attention_to_artificial_openings_h0.08394_Z43
icd10,Z49,both_sexes,,,Z49 Care involving dialysis,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z40-Z54 Persons encountering health services for specific procedures and health care | Z49 Care involving dialysis,541,174,319,EUR,1,NA,NA,NA,NA,425,NA,NA,NA,NA,NA,420106,NA,NA,NA,NA,NA,0.14493,NA,NA,NA,NA,NA,1.0027,NA,icd10-Z49-both_sexes.tsv.bgz,icd10-Z49-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z49-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z49-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z49-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z49-both_sexes.tsv.bgz.tbi,528116826,1751373,1d3cd1e776d895ebba537890b1bf06ed,114fc919480622330ab0866b820d62fc,IC_Care_involving_dialysis_h0.14493_n541,lifestyle_environment,IC_Care_involving_dialysis_h014493_n541_425,0,Z49,IC_Care_involving_dialysis_h0.14493_Z49
icd10,Z56,both_sexes,,,Z56 Problems related to employment and unemployment,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z55-Z65 Persons with potential health hazards related to socioeconomic and psychosocial circumstances | Z56 Problems related to employment and unemployment,212,74,115,EUR,1,NA,NA,NA,NA,182,NA,NA,NA,NA,NA,420349,NA,NA,NA,NA,NA,0.1756,NA,NA,NA,NA,NA,0.99268,NA,icd10-Z56-both_sexes.tsv.bgz,icd10-Z56-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z56-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z56-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z56-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z56-both_sexes.tsv.bgz.tbi,515127704,1750529,f27901355e3d1a6191068c6841132db3,b5614197171d24a973e68f43e7df44c1,IC_Problems_related_to_employment_and_unemployment_h0.17560_n212,lifestyle_environment,IC_Problems_related_to_employment_and_unemployment_h017560_n212_182,0,Z56,IC_Problems_related_to_employment_and_unemployment_h0.17560_Z56
icd10,Z58,both_sexes,,,Z58 Problems related to physical environment,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z55-Z65 Persons with potential health hazards related to socioeconomic and psychosocial circumstances | Z58 Problems related to physical environment,220,66,136,EUR,1,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,420337,NA,NA,NA,NA,NA,0.072922,NA,NA,NA,NA,NA,0.98436,NA,icd10-Z58-both_sexes.tsv.bgz,icd10-Z58-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z58-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z58-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z58-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z58-both_sexes.tsv.bgz.tbi,515508631,1750715,b705aab0135435109933f6cee2196aef,d5d11c0dc56ec4dd30fffeee9d9217af,IC_Problems_related_to_physical_environment_h0.07292_n220,lifestyle_environment,IC_Problems_related_to_physical_environment_h007292_n220_194,0,Z58,IC_Problems_related_to_physical_environment_h0.07292_Z58
icd10,Z73,both_sexes,,,Z73 Problems related to life-management difficulty,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z70-Z76 Persons encountering health services in other circumstances | Z73 Problems related to life-management difficulty,996,452,475,EUR,1,NA,NA,NA,NA,891,NA,NA,NA,NA,NA,419640,NA,NA,NA,NA,NA,0.11555,NA,NA,NA,NA,NA,1.0322,NA,icd10-Z73-both_sexes.tsv.bgz,icd10-Z73-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z73-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z73-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z73-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z73-both_sexes.tsv.bgz.tbi,536141215,1751769,702474db6940c644a67c4d2c72622f66,6edf49c153e5757dbeb7ad0c0490e99a,IC_Problems_related_to_life-management_difficulty_h0.11555_n996,lifestyle_environment,IC_Problems_related_to_life_management_difficulty_h011555_n996_891,0,Z73,IC_Problems_related_to_life_management_difficulty_h0.11555_Z73
icd10,Z89,both_sexes,,,Z89 Acquired absence of limb,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z89 Acquired absence of limb,684,183,445,EUR,1,NA,NA,NA,NA,598,NA,NA,NA,NA,NA,419933,NA,NA,NA,NA,NA,0.2024,NA,NA,NA,NA,NA,1.0025,NA,icd10-Z89-both_sexes.tsv.bgz,icd10-Z89-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z89-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z89-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z89-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z89-both_sexes.tsv.bgz.tbi,531768981,1751325,10e5a47d7bbcecc791099ca9fcafc7ed,77603906ac258a5f78ad695856330666,IC_Acquired_absence_of_limb_h0.20240_n684,lifestyle_environment,IC_Acquired_absence_of_limb_h020240_n684_598,0,Z89,IC_Acquired_absence_of_limb_h0.20240_Z89
icd10,Z93,both_sexes,,,Z93 Artificial opening status,truncated: true,,Chapter XXI Factors influencing health status and contact with health services | Z80-Z99 Persons with potential health hazards related to family and personal history and certain conditions influencing health status | Z93 Artificial opening status,4170,1643,2257,EUR,1,NA,NA,NA,NA,3777,NA,NA,NA,NA,NA,416754,NA,NA,NA,NA,NA,0.087692,NA,NA,NA,NA,NA,1.0236,NA,icd10-Z93-both_sexes.tsv.bgz,icd10-Z93-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z93-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z93-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-Z93-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-Z93-both_sexes.tsv.bgz.tbi,545751569,1752188,49d219f60b9b72e57bcc06e4ea403170,60867bd6b998d890ef4ba64d28cb98c0,IC_Artificial_opening_status_h0.08769_n4170,lifestyle_environment,IC_Artificial_opening_status_h008769_n4170_3777,0,Z93,IC_Artificial_opening_status_h0.08769_Z93
phecode,8.52,both_sexes,,,Intestinal infection due to C. difficile,,,infectious diseases,957,452,443,EUR,1,NA,NA,NA,NA,858,NA,NA,NA,NA,NA,407487,NA,NA,NA,NA,NA,0.098847,NA,NA,NA,NA,NA,1.0262,NA,phecode-008.52-both_sexes.tsv.bgz,phecode-008.52-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-008.52-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-008.52-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-008.52-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-008.52-both_sexes.tsv.bgz.tbi,535802672,1751575,24c0c18d8219ef5a6c62b7d50d91a62f,875fa6545d2eee28ee6b9c28a64aecc3,PH_Intestinal_infection_due_to_C._difficile_h0.09885_n957,infectious_diseases,PH_Intestinal_infection_due_to_Cdifficile_h0.09885_n957_858,0,K13,PH_Intestinal_infection_due_to_Cdifficile_h0..09885_K13
phecode,38.1,both_sexes,,,Gram negative septicemia,,,infectious diseases,1431,563,772,EUR,1,NA,NA,NA,NA,1263,NA,NA,NA,NA,NA,401597,NA,NA,NA,NA,NA,0.075251,NA,NA,NA,NA,NA,1.0146,NA,phecode-038.1-both_sexes.tsv.bgz,phecode-038.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-038.1-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-038.1-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-038.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-038.1-both_sexes.tsv.bgz.tbi,539395968,1751745,644e9a6ea9cadc073b362359c785686e,0c3698557971e89c4383ba43be0233e5,PH_Gram_negative_septicemia_h0.07525_n1431,infectious_diseases,PH_Gram_negative_septicemia_h007525_n1431_1263,0,K14,PH_Gram_negative_septicemia_h0.07525_K14
phecode,38.2,both_sexes,,,Gram positive septicemia,,,infectious diseases,718,255,410,EUR,1,NA,NA,NA,NA,624,NA,NA,NA,NA,NA,401597,NA,NA,NA,NA,NA,0.16674,NA,NA,NA,NA,NA,1.0212,NA,phecode-038.2-both_sexes.tsv.bgz,phecode-038.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-038.2-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-038.2-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-038.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-038.2-both_sexes.tsv.bgz.tbi,532779242,1751468,a17f77447300de139759375ae19c925c,4bb7e046fcd48530dff29e9372233ba8,PH_Gram_positive_septicemia_h0.16674_n718,infectious_diseases,PH_Gram_positive_septicemia_h016674_n718_624,0,K14,PH_Gram_positive_septicemia_h0.16674_K14
phecode,53,both_sexes,,,Herpes zoster,,,infectious diseases,738,354,338,EUR,1,NA,NA,NA,NA,655,NA,NA,NA,NA,NA,413496,NA,NA,NA,NA,NA,0.10593,NA,NA,NA,NA,NA,1.0281,NA,phecode-053-both_sexes.tsv.bgz,phecode-053-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-053-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-053-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-053-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-053-both_sexes.tsv.bgz.tbi,533419594,1751559,9970ef1b6b7ce8d874c02d0c58d01b34,33f4f23d1c4d3aa5c6aa31a462a6cabb,PH_Herpes_zoster_h0.10593_n738,infectious_diseases,PH_Herpes_zoster_h010593_n738_655,0,B02,PH_Herpes_zoster_h0.10593_B02
phecode,70.4,both_sexes,,,Chronic hepatitis,,,infectious diseases,394,258,101,EUR,1,NA,NA,NA,NA,329,NA,NA,NA,NA,NA,413496,NA,NA,NA,NA,NA,0.13914,NA,NA,NA,NA,NA,1.0014,NA,phecode-070.4-both_sexes.tsv.bgz,phecode-070.4-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-070.4-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-070.4-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-070.4-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-070.4-both_sexes.tsv.bgz.tbi,524772499,1751182,fe251a1477875871dee827ec36212afb,38f60c1da5b0b14504341b534beccdba,PH_Chronic_hepatitis_h0.13914_n394,infectious_diseases,PH_Chronic_hepatitis_h013914_n394_329,0,I85,PH_Chronic_hepatitis_h0.13914_I85
phecode,1001,both_sexes,,,Foreign body injury,,,injuries & poisonings,1717,703,868,EUR,1,NA,NA,NA,NA,1464,NA,NA,NA,NA,NA,419067,NA,NA,NA,NA,NA,0.067163,NA,NA,NA,NA,NA,1.0227,NA,phecode-1001-both_sexes.tsv.bgz,phecode-1001-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1001-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1001-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1001-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1001-both_sexes.tsv.bgz.tbi,540357490,1752177,d78eb57dd14f409159a1858fad2f0beb,30ead52ed794d477b4ca45565fba1294,PH_Foreign_body_injury_h0.06716_n1717,injuries_poisonings,PH_Foreign_body_injury_h006716_n1717_1464,0,K25,PH_Foreign_body_injury_h0.06716_K25
phecode,1005,both_sexes,,,Other symptoms,,,injuries & poisonings,1941,888,892,EUR,1,NA,NA,NA,NA,1684,NA,NA,NA,NA,NA,418847,NA,NA,NA,NA,NA,0.081172,NA,NA,NA,NA,NA,1.0106,NA,phecode-1005-both_sexes.tsv.bgz,phecode-1005-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1005-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1005-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1005-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1005-both_sexes.tsv.bgz.tbi,541255080,1751937,dacbe588c658dfa4a5aaaaf080060826,396d2ad8098e7a4e6bcf50a6a6170053,PH_Other_symptoms_h0.08117_n1941,injuries_poisonings,PH_Other_symptoms_h008117_n1941_1684,0,K27,PH_Other_symptoms_h0.08117_K27
phecode,1006,both_sexes,,,Crushing injury,,,injuries & poisonings,749,172,510,EUR,1,NA,NA,NA,NA,666,NA,NA,NA,NA,NA,419865,NA,NA,NA,NA,NA,0.11038,NA,NA,NA,NA,NA,1.0174,NA,phecode-1006-both_sexes.tsv.bgz,phecode-1006-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1006-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1006-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1006-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1006-both_sexes.tsv.bgz.tbi,533089284,1751929,dfe9e71f363b878414c0d1b46eb2d478,d9d1f176a7225308d6378b71ca456b84,PH_Crushing_injury_h0.11038_n749,injuries_poisonings,PH_Crushing_injury_h011038_n749_666,0,K29,PH_Crushing_injury_h0.11038_K29
phecode,1014,both_sexes,,,"Effects of heat, cold and air pressure",,,injuries & poisonings,391,165,192,EUR,1,NA,NA,NA,NA,341,NA,NA,NA,NA,NA,420190,NA,NA,NA,NA,NA,0.18118,NA,NA,NA,NA,NA,0.97605,NA,phecode-1014-both_sexes.tsv.bgz,phecode-1014-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1014-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1014-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-1014-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-1014-both_sexes.tsv.bgz.tbi,525491424,1751375,f7e516a4bf7c7d908cf54048ffc962c9,c1fba6730b9f6f91cedfc12803f6344f,PH_Effects_of_heat_cold_and_air_pressure_h0.18118_n391,injuries_poisonings,PH_Effects_of_heat_cold_and_air_pressure_h018118_n391_341,0,K29,PH_Effects_of_heat_cold_and_air_pressure_h0.18118_K29
phecode,110,both_sexes,,,Dermatophytosis / Dermatomycosis,,,infectious diseases,430,140,257,EUR,1,NA,NA,NA,NA,369,NA,NA,NA,NA,NA,416798,NA,NA,NA,NA,NA,0.22433,NA,NA,NA,NA,NA,0.97151,NA,phecode-110-both_sexes.tsv.bgz,phecode-110-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110-both_sexes.tsv.bgz.tbi,526368467,1751087,bf1fd7a63e449f5e9ecc17f12db618e8,ae84dc3f5a9467a1639e8df247d069b4,PH_Dermatophytosis___Dermatomycosis_h0.22433_n430,infectious_diseases,PH_Dermatophytosis_Dermatomycosis_h022433_n430_369,0,K31,PH_Dermatophytosis_Dermatomycosis_h0.22433_K31
phecode,110.1,both_sexes,,,Dermatophytosis,,,infectious diseases,421,135,254,EUR,1,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,416798,NA,NA,NA,NA,NA,0.12431,NA,NA,NA,NA,NA,1.0098,NA,phecode-110.1-both_sexes.tsv.bgz,phecode-110.1-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110.1-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110.1-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110.1-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110.1-both_sexes.tsv.bgz.tbi,526090914,1751235,7d36aa6cd3061963bca9812e9371937b,ac47113cf95aebab3321146128e611bb,PH_Dermatophytosis_h0.12431_n421,infectious_diseases,PH_Dermatophytosis_h012431_n421_362,0,K35,PH_Dermatophytosis_h0.12431_K35
phecode,110.12,both_sexes,,,Althete's foot,,,infectious diseases,204,56,133,EUR,1,NA,NA,NA,NA,179,NA,NA,NA,NA,NA,416798,NA,NA,NA,NA,NA,0.21504,NA,NA,NA,NA,NA,0.98924,NA,phecode-110.12-both_sexes.tsv.bgz,phecode-110.12-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110.12-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110.12-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-110.12-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-110.12-both_sexes.tsv.bgz.tbi,514822536,1750427,c312152be01872ea490e544464c3280e,9d94820967ebab1438771fde9f2d982d,PH_Althete's_foot_h0.21504_n204,infectious_diseases,PH_Althetes_foot_h021504_n204_179,0,K50,PH_Althetes_foot_h0.21504_K50
phecode,117,both_sexes,,,Mycoses,,,infectious diseases,390,171,188,EUR,1,NA,NA,NA,NA,342,NA,NA,NA,NA,NA,416798,NA,NA,NA,NA,NA,0.12636,NA,NA,NA,NA,NA,0.9531,NA,phecode-117-both_sexes.tsv.bgz,phecode-117-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-117-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-117-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-117-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-117-both_sexes.tsv.bgz.tbi,525398875,1751374,e12a07c87aec33fc4840284b4318c871,d8f7d6733904f07fe51eef10a81bdbff,PH_Mycoses_h0.12636_n390,infectious_diseases,PH_Mycoses_h012636_n390_342,0,K51,PH_Mycoses_h0.12636_K51
phecode,150,both_sexes,,,Cancer of esophagus,,,neoplasms,1068,246,759,EUR,1,NA,NA,NA,NA,985,NA,NA,NA,NA,NA,400294,NA,NA,NA,NA,NA,0.14266,NA,NA,NA,NA,NA,1.0388,NA,phecode-150-both_sexes.tsv.bgz,phecode-150-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-150-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-150-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-150-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-150-both_sexes.tsv.bgz.tbi,536854492,1751497,d3ab2925e4db39a43568c335660fe3a9,0b8622db3004422ece3a51db7737a802,PH_Cancer_of_esophagus_h0.14266_n1068,neoplasms,PH_Cancer_of_esophagus_h014266_n1068_985,0,K90,PH_Cancer_of_esophagus_h0.14266_K90
phecode,153.2,both_sexes,,,Colon cancer,,,neoplasms,4345,1799,2219,EUR,1,NA,NA,NA,NA,3856,NA,NA,NA,NA,NA,386740,NA,NA,NA,NA,NA,0.09863,NA,NA,NA,NA,NA,1.0402,NA,phecode-153.2-both_sexes.tsv.bgz,phecode-153.2-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-153.2-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-153.2-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-153.2-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-153.2-both_sexes.tsv.bgz.tbi,545407726,1752099,660494546cf102de7c19dad18ef28339,0763e185dd4b97f360e4c5a039d1bb9e,PH_Colon_cancer_h0.09863_n4345,neoplasms,PH_Colon_cancer_h009863_n4345_3856,0,K90,PH_Colon_cancer_h0.09863_K90
phecode,153.3,both_sexes,,,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",,,neoplasms,3010,1131,1661,EUR,1,NA,NA,NA,NA,2705,NA,NA,NA,NA,NA,386740,NA,NA,NA,NA,NA,0.093273,NA,NA,NA,NA,NA,1.0531,NA,phecode-153.3-both_sexes.tsv.bgz,phecode-153.3-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-153.3-both_sexes.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-153.3-both_sexes.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/phecode-153.3-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/phecode-153.3-both_sexes.tsv.bgz.tbi,543955743,1752224,7dd6ee0f04e79d326ee1a4ddbbd437b3,96e48d84b74eeaeb219e92b83718a706,PH_Malignant_neoplasm_of_rectum_rectosigmoid_junction_and_anus_h0.09327_n3010,neoplasms,PH_Malignant_neoplasm_of_rectum_rectosigmoid_junction_and_anus_h009327_n3010_2705,0,Z93,PH_Malignant_neoplasm_of_rectum_rectosigmoid_junction_and_anus_h0.09327_Z93
