10ClassKind,10DepthInKind,icd10Code,icd10Chapter,icd10Title,11ClassKind,11DepthInKind,ICD-11 FoundationURI,Linearization (releaseURI),icd11Code,icd11Chapter,icd11Title,2020-09-15
category,1,A96,I,Arenaviral haemorrhagic fever,category,1,http://id.who.int/icd/entity/921595235,http://id.who.int/icd/release/11/beta/mms/921595235/unspecified,1D4Z,01,"Arthropod-borne viral fever, virus unspecified",
category,2,A96.0,I,Junin haemorrhagic fever,category,2,http://id.who.int/icd/entity/257166193,http://id.who.int/icd/release/11/beta/mms/257166193,1D61.0,01,Argentinian haemorrhagic fever,
category,2,A96.1,I,Machupo haemorrhagic fever,category,2,http://id.who.int/icd/entity/1780467429,http://id.who.int/icd/release/11/beta/mms/1780467429,1D61.1,01,Bolivian haemorrhagic fever,
category,2,A96.2,I,Lassa fever,category,2,http://id.who.int/icd/entity/515020316,http://id.who.int/icd/release/11/beta/mms/515020316,1D61.2,01,Lassa fever,
category,2,A96.8,I,Other arenaviral haemorrhagic fevers,category,1,http://id.who.int/icd/entity/921595235,http://id.who.int/icd/release/11/beta/mms/921595235/unspecified,1D4Z,01,"Arthropod-borne viral fever, virus unspecified",
category,2,A96.9,I,"Arenaviral haemorrhagic fever, unspecified",category,1,http://id.who.int/icd/entity/921595235,http://id.who.int/icd/release/11/beta/mms/921595235/unspecified,1D4Z,01,"Arthropod-borne viral fever, virus unspecified",
category,1,A97,I,Dengue,category,1,http://id.who.int/icd/entity/1959883044,http://id.who.int/icd/release/11/beta/mms/1959883044/unspecified,1D2Z,01,"Dengue fever, unspecified",
category,2,A97.0,I,Dengue without warning signs,category,1,http://id.who.int/icd/entity/685093552,http://id.who.int/icd/release/11/beta/mms/685093552,1D20,01,Dengue without warning signs,
category,2,A97.1,I,Dengue with warning signs,category,1,http://id.who.int/icd/entity/1302232870,http://id.who.int/icd/release/11/beta/mms/1302232870,1D21,01,Dengue with warning signs,
category,2,A97.2,I,Severe Dengue,category,1,http://id.who.int/icd/entity/56575149,http://id.who.int/icd/release/11/beta/mms/56575149,1D22,01,Severe dengue,
category,2,A97.9,I,"Dengue, unspecified",category,1,http://id.who.int/icd/entity/1959883044,http://id.who.int/icd/release/11/beta/mms/1959883044/unspecified,1D2Z,01,"Dengue fever, unspecified",
category,1,A98,I,"Other viral haemorrhagic fevers, not elsewhere classified",category,1,http://id.who.int/icd/entity/921595235,http://id.who.int/icd/release/11/beta/mms/921595235/unspecified,1D4Z,01,"Arthropod-borne viral fever, virus unspecified",
category,2,A98.0,I,Crimean-Congo haemorrhagic fever,category,1,http://id.who.int/icd/entity/1562906700,http://id.who.int/icd/release/11/beta/mms/1562906700,1D49,01,Crimean-Congo haemorrhagic fever,
category,2,A98.1,I,Omsk haemorrhagic fever,category,1,http://id.who.int/icd/entity/946068954,http://id.who.int/icd/release/11/beta/mms/946068954,1D4A,01,Omsk haemorrhagic fever,
category,2,A98.2,I,Kyasanur Forest disease,category,1,http://id.who.int/icd/entity/1288604967,http://id.who.int/icd/release/11/beta/mms/1288604967,1D4B,01,Kyasanur Forest disease,
category,2,A98.3,I,Marburg virus disease,category,3,http://id.who.int/icd/entity/696598707,http://id.who.int/icd/release/11/beta/mms/696598707/unspecified,1D60.1Z,01,"Marburg disease, virus unspecified",
category,2,A98.4,I,Ebola virus disease,category,3,http://id.who.int/icd/entity/1517015847,http://id.who.int/icd/release/11/beta/mms/1517015847/unspecified,1D60.0Z,01,"Ebola disease, virus unspecified",
category,2,A98.5,I,Haemorrhagic fever with renal syndrome,category,2,http://id.who.int/icd/entity/1059069619,http://id.who.int/icd/release/11/beta/mms/1059069619,1D62.0,01,Haemorrhagic fever with renal syndrome,
category,2,A98.8,I,Other specified viral haemorrhagic fevers,category,1,http://id.who.int/icd/entity/414337773,http://id.who.int/icd/release/11/beta/mms/1251496839/unspecified,1D6Z,01,"Zoonotic viral disease, virus unspecified",
category,1,A99,I,Unspecified viral haemorrhagic fever,category,1,http://id.who.int/icd/entity/921595235,http://id.who.int/icd/release/11/beta/mms/921595235/unspecified,1D4Z,01,"Arthropod-borne viral fever, virus unspecified",
block,1,B00-B09,I,Viral infections characterized by skin and mucous membrane lesions,category,1,http://id.who.int/icd/entity/1646490591,http://id.who.int/icd/release/11/beta/mms/1646490591/unspecified,1F0Z,01,"Viral infections characterised by skin or mucous membrane lesions, unspecified",
category,1,B00,I,Herpesviral [herpes simplex] infections,category,2,http://id.who.int/icd/entity/248851702,http://id.who.int/icd/release/11/beta/mms/248851702/unspecified,1F00.Z,01,"Herpes simplex infections, unspecified",
category,2,B00.0,I,Eczema herpeticum,category,3,http://id.who.int/icd/entity/340796263,http://id.who.int/icd/release/11/beta/mms/549327141,1F00.03,01,Disseminated cutaneous herpes simplex infection complicating other skin diseases,
category,2,B00.1,I,Herpesviral vesicular dermatitis,category,2,http://id.who.int/icd/entity/1897656051,http://id.who.int/icd/release/11/beta/mms/1897656051,1F00.0,01,Herpes simplex infection of skin or mucous membrane,
category,2,B00.2,I,Herpesviral gingivostomatitis and pharyngotonsillitis,category,2,http://id.who.int/icd/entity/1897656051,http://id.who.int/icd/release/11/beta/mms/1897656051,1F00.0,01,Herpes simplex infection of skin or mucous membrane,
category,2,B00.3,I,Herpesviral meningitis,category,3,http://id.who.int/icd/entity/1627222936,http://id.who.int/icd/release/11/beta/mms/1627222936,1F00.20,01,Herpes simplex meningitis,
category,2,B00.4,I,Herpesviral encephalitis,category,1,http://id.who.int/icd/entity/188568290,http://id.who.int/icd/release/11/beta/mms/956664712,1C80,01,Viral encephalitis not elsewhere classified,
category,2,B00.5,I,Herpesviral ocular disease,category,3,http://id.who.int/icd/entity/1985490330,http://id.who.int/icd/release/11/beta/mms/1985490330/unspecified,1F00.1Z,01,"Herpes simplex infection of the eye, unspecified",
category,2,B00.7,I,Disseminated herpesviral disease,category,2,http://id.who.int/icd/entity/1740550387,http://id.who.int/icd/release/11/beta/mms/1740550387,1F00.3,01,Disseminated herpes simplex infection,
category,2,B00.8,I,Other forms of herpesviral infection,category,2,http://id.who.int/icd/entity/248851702,http://id.who.int/icd/release/11/beta/mms/248851702/unspecified,1F00.Z,01,"Herpes simplex infections, unspecified",
category,2,B00.9,I,"Herpesviral infection, unspecified",category,2,http://id.who.int/icd/entity/248851702,http://id.who.int/icd/release/11/beta/mms/248851702/unspecified,1F00.Z,01,"Herpes simplex infections, unspecified",
category,1,B01,I,Varicella [chickenpox],category,2,http://id.who.int/icd/entity/1805574500,http://id.who.int/icd/release/11/beta/mms/1805574500/unspecified,1E90.Z,01,"Varicella, unspecified",
category,2,B01.0,I,Varicella meningitis,category,2,http://id.who.int/icd/entity/145288168,http://id.who.int/icd/release/11/beta/mms/145288168,1E90.1,01,Varicella meningitis,
category,2,B01.1,I,Varicella encephalitis,category,2,http://id.who.int/icd/entity/1843603058,http://id.who.int/icd/release/11/beta/mms/1843603058,1E90.2,01,Varicella encephalitis,
category,2,B01.2,I,Varicella pneumonia,category,2,http://id.who.int/icd/entity/424572557,http://id.who.int/icd/release/11/beta/mms/1805574500/unspecified,1E90.Z,01,"Varicella, unspecified",
category,2,B01.8,I,Varicella with other complications,category,2,http://id.who.int/icd/entity/1805574500,http://id.who.int/icd/release/11/beta/mms/1805574500/unspecified,1E90.Z,01,"Varicella, unspecified",
category,2,B01.9,I,Varicella without complication,category,2,http://id.who.int/icd/entity/1667539108,http://id.who.int/icd/release/11/beta/mms/1667539108,1E90.0,01,Varicella without complication,
category,1,B02,I,Zoster [herpes zoster],category,2,http://id.who.int/icd/entity/523481501,http://id.who.int/icd/release/11/beta/mms/523481501/unspecified,1E91.Z,01,"Zoster, unspecified",
category,2,B02.0,I,Zoster encephalitis,category,2,http://id.who.int/icd/entity/154094552,http://id.who.int/icd/release/11/beta/mms/415880883,1E91.3,01,Zoster with central nervous system involvement,
category,2,B02.1,I,Zoster meningitis,category,2,http://id.who.int/icd/entity/1818527310,http://id.who.int/icd/release/11/beta/mms/415880883,1E91.3,01,Zoster with central nervous system involvement,
category,2,B02.2,I,Zoster with other nervous system involvement,category,2,http://id.who.int/icd/entity/523481501,http://id.who.int/icd/release/11/beta/mms/523481501/unspecified,1E91.Z,01,"Zoster, unspecified",
category,2,B02.3,I,Zoster ocular disease,category,2,http://id.who.int/icd/entity/2105678631,http://id.who.int/icd/release/11/beta/mms/2105678631,1E91.1,01,Ophthalmic zoster,
category,2,B02.7,I,Disseminated zoster,category,2,http://id.who.int/icd/entity/2059524172,http://id.who.int/icd/release/11/beta/mms/2059524172,1E91.2,01,Disseminated zoster,
category,2,B02.8,I,Zoster with other complications,category,2,http://id.who.int/icd/entity/523481501,http://id.who.int/icd/release/11/beta/mms/523481501/unspecified,1E91.Z,01,"Zoster, unspecified",
category,2,B02.9,I,Zoster without complication,category,2,http://id.who.int/icd/entity/523481501,http://id.who.int/icd/release/11/beta/mms/523481501/unspecified,1E91.Z,01,"Zoster, unspecified",
category,1,B03,I,Smallpox,category,1,http://id.who.int/icd/entity/2054716425,http://id.who.int/icd/release/11/beta/mms/2054716425,1E70,01,Smallpox,
category,1,B04,I,Monkeypox,category,1,http://id.who.int/icd/entity/160886685,http://id.who.int/icd/release/11/beta/mms/160886685,1E71,01,Monkeypox,
category,1,B05,I,Measles,category,1,http://id.who.int/icd/entity/1826431497,http://id.who.int/icd/release/11/beta/mms/1826431497,1F03,01,Measles,
category,2,B05.0,I,Measles complicated by encephalitis,category,2,http://id.who.int/icd/entity/844511898,http://id.who.int/icd/release/11/beta/mms/844511898,1F03.1,01,Measles complicated by encephalitis,
category,2,B05.1,I,Measles complicated by meningitis,category,2,http://id.who.int/icd/entity/1461581580,http://id.who.int/icd/release/11/beta/mms/1461581580,1F03.2,01,Measles complicated by meningitis,
category,2,B05.2,I,Measles complicated by pneumonia,category,1,http://id.who.int/icd/entity/598779891,http://id.who.int/icd/release/11/beta/mms/1826431497,1F03/CA40.1,01,Measles / Viral pneumonia,
category,2,B05.3,I,Measles complicated by otitis media,category,1,http://id.who.int/icd/entity/1826431497,http://id.who.int/icd/release/11/beta/mms/1826431497,1F03,01,Measles,
category,2,B05.4,I,Measles with intestinal complications,category,1,http://id.who.int/icd/entity/1826431497,http://id.who.int/icd/release/11/beta/mms/1826431497,1F03,01,Measles,
category,2,B05.8,I,Measles with other complications,category,1,http://id.who.int/icd/entity/1826431497,http://id.who.int/icd/release/11/beta/mms/1826431497,1F03,01,Measles,
category,2,B05.9,I,Measles without complication,category,2,http://id.who.int/icd/entity/1503293914,http://id.who.int/icd/release/11/beta/mms/1503293914,1F03.0,01,Measles without complication,
category,1,B06,I,Rubella [German measles],category,1,http://id.who.int/icd/entity/410022648,http://id.who.int/icd/release/11/beta/mms/410022648,1F02,01,Rubella,
category,2,B06.0,I,Rubella with neurological complications,category,2,http://id.who.int/icd/entity/869374630,http://id.who.int/icd/release/11/beta/mms/869374630,1F02.0,01,Rubella with neurological complications,
category,2,B06.8,I,Rubella with other complications,category,2,http://id.who.int/icd/entity/2131502234,http://id.who.int/icd/release/11/beta/mms/2131502234,1F02.1,01,Rubella arthritis,
category,2,B06.9,I,Rubella without complication,category,2,http://id.who.int/icd/entity/1478349286,http://id.who.int/icd/release/11/beta/mms/1478349286,1F02.2,01,Rubella without complication,
category,1,B07,I,Viral warts,category,1,http://id.who.int/icd/entity/772982663,http://id.who.int/icd/release/11/beta/mms/772982663/unspecified,1E8Z,01,"Viral warts, not elsewhere classified",
category,1,B08,I,"Other viral infections characterized by skin and mucous membrane lesions, not elsewhere classified",category,1,http://id.who.int/icd/entity/1646490591,http://id.who.int/icd/release/11/beta/mms/1646490591/unspecified,1F0Z,01,"Viral infections characterised by skin or mucous membrane lesions, unspecified",
category,2,B08.0,I,Other orthopoxvirus infections,category,1,http://id.who.int/icd/entity/1646490591,http://id.who.int/icd/release/11/beta/mms/1646490591/unspecified,1F0Z,01,"Viral infections characterised by skin or mucous membrane lesions, unspecified",
category,2,B08.1,I,Molluscum contagiosum,category,1,http://id.who.int/icd/entity/82201615,http://id.who.int/icd/release/11/beta/mms/82201615,1E76,01,Molluscum contagiosum,
category,2,B08.2,I,Exanthema subitum [sixth disease],category,1,http://id.who.int/icd/entity/1883970802,http://id.who.int/icd/release/11/beta/mms/1883970802,1F01,01,Roseola infantum,
category,2,B08.3,I,Erythema infectiosum [fifth disease],category,1,http://id.who.int/icd/entity/352375140,http://id.who.int/icd/release/11/beta/mms/352375140,1F04,01,Erythema infectiosum,
category,2,B08.4,I,Enteroviral vesicular stomatitis with exanthem,category,2,http://id.who.int/icd/entity/1726890736,http://id.who.int/icd/release/11/beta/mms/1726890736,1F05.0,01,Enteroviral vesicular stomatitis,
category,2,B08.5,I,Enteroviral vesicular pharyngitis,category,2,http://id.who.int/icd/entity/61181798,http://id.who.int/icd/release/11/beta/mms/61181798,1F05.1,01,Enteroviral vesicular pharyngitis,
category,2,B08.8,I,Other specified viral infections characterized by skin and mucous membrane lesions,category,1,http://id.who.int/icd/entity/1646490591,http://id.who.int/icd/release/11/beta/mms/1646490591/unspecified,1F0Z,01,"Viral infections characterised by skin or mucous membrane lesions, unspecified",
category,1,B09,I,Unspecified viral infection characterized by skin and mucous membrane lesions,category,1,http://id.who.int/icd/entity/1646490591,http://id.who.int/icd/release/11/beta/mms/1646490591/unspecified,1F0Z,01,"Viral infections characterised by skin or mucous membrane lesions, unspecified",
block,1,B15-B19,I,Viral hepatitis,category,1,http://id.who.int/icd/entity/985510409,http://id.who.int/icd/release/11/beta/mms/985510409/unspecified,1E5Z,01,"Viral hepatitis, unspecified",
category,1,B15,I,Acute hepatitis A,category,2,http://id.who.int/icd/entity/991455762,http://id.who.int/icd/release/11/beta/mms/991455762,1E50.0,01,Acute hepatitis A,
category,2,B15.0,I,Hepatitis A with hepatic coma,category,2,http://id.who.int/icd/entity/991455762,http://id.who.int/icd/release/11/beta/mms/991455762,1E50.0,01,Acute hepatitis A,
category,2,B15.9,I,Hepatitis A without hepatic coma,category,2,http://id.who.int/icd/entity/991455762,http://id.who.int/icd/release/11/beta/mms/991455762,1E50.0,01,Acute hepatitis A,
category,1,B16,I,Acute hepatitis B,category,2,http://id.who.int/icd/entity/1337277167,http://id.who.int/icd/release/11/beta/mms/1337277167,1E50.1,01,Acute hepatitis B,
category,2,B16.0,I,Acute hepatitis B with delta-agent (coinfection) with hepatic coma,category,2,http://id.who.int/icd/entity/1182823427,http://id.who.int/icd/release/11/beta/mms/1337277167,1E50.1,01,Acute hepatitis B,
category,2,B16.1,I,Acute hepatitis B with delta-agent (coinfection) without hepatic coma,category,2,http://id.who.int/icd/entity/1182823427,http://id.who.int/icd/release/11/beta/mms/1337277167,1E50.1,01,Acute hepatitis B,
category,2,B16.2,I,Acute hepatitis B without delta-agent with hepatic coma,category,2,http://id.who.int/icd/entity/1337277167,http://id.who.int/icd/release/11/beta/mms/1337277167,1E50.1,01,Acute hepatitis B,
category,2,B16.9,I,Acute hepatitis B without delta-agent and without hepatic coma,category,2,http://id.who.int/icd/entity/1337277167,http://id.who.int/icd/release/11/beta/mms/1337277167,1E50.1,01,Acute hepatitis B,
category,1,B17,I,Other acute viral hepatitis,category,2,http://id.who.int/icd/entity/1154736543,http://id.who.int/icd/release/11/beta/mms/1154736543/unspecified,1E50.Z,01,"Acute viral hepatitis, unspecified",
category,2,B17.0,I,Acute delta-(super)infection in chronic hepatitis B,category,2,http://id.who.int/icd/entity/1060335896,http://id.who.int/icd/release/11/beta/mms/1060335896,1E50.3,01,Acute hepatitis D,
