trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,41229,both_sexes,5K7,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",CAMDEN PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5K7.tsv.bgz.tbi,1381,826,555,EUR,1,,,,,879,,,,,,419652,,,,,,0.22144,,,,,,1.0227,,categorical-41229-both_sexes-5K7.tsv.bgz,categorical-41229-both_sexes-5K7.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5K7.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5K7.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5K7.tsv.bgz.tbi,536362367,1751957,c081edb7bd63c5c808f8e547a90f54a9,9fca8884855ae537083adf74d63afaca,CA_Summary_Administration_h0.22144_n1381,L49.0,1,CA_Administration_h0.22144,1.02,h2_z_insignificant,,0.0018,not_found,1
categorical,41229,both_sexes,5K9,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",CROYDON PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5K9.tsv.bgz.tbi,5465,3094,2371,"AFR,CSA,EAS,EUR",4,481,,416,60,3700,,6155,,8460,2649,416831,,0.07321,,0.1638,0.11504,0.16149,,1.0048,,1.0249,1.0018,1.0595,,categorical-41229-both_sexes-5K9.tsv.bgz,categorical-41229-both_sexes-5K9.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5K9.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5K9.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5K9.tsv.bgz.tbi,1881337215,2127876,865feaa2903241add2c62581f2e216bb,c7e8adbd9fdfa8cb38ecf6a12f15f4d8,CA__Summary_Administration_h0.16149_n5465,,1,CA_Administration_h0.16149,1.04,h2_z_insignificant,,-0.0006,not_found,1
categorical,41229,both_sexes,5LF,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",LEWISHAM PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5LF.tsv.bgz.tbi,1157,658,499,"AFR,EUR",2,203,,,,689,,6433,,,,419842,,0.17377,,,,0.20627,,0.98974,,,,1.0051,,categorical-41229-both_sexes-5LF.tsv.bgz,categorical-41229-both_sexes-5LF.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5LF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5LF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5LF.tsv.bgz.tbi,1273288924,1966185,9e7ab99e332981c122acd1afa8d29d42,dfc95b7e8abbe3227a12e908a7bfa117,CA__Summary_Administration_h0.20627_n1157,,1,CA_Administration_h0.20627,0.975,h2_z_insignificant,,-0.0002,not_found,1
categorical,41229,both_sexes,5M1,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",SOUTH BIRMINGHAM PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5M1.tsv.bgz.tbi,4539,2404,2135,"AFR,CSA,EUR",3,167,,147,,3661,,6469,,8729,,416870,,0.13673,,0.1216,,0.24463,,1.0053,,0.9965,,1.0981,,categorical-41229-both_sexes-5M1.tsv.bgz,categorical-41229-both_sexes-5M1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5M1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5M1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5M1.tsv.bgz.tbi,1629339063,2056619,de88d8b87f071b68b78fc56a9748233e,02311151106f3ad2f5cc20ae4ab1944a,CA_Summary_Administration_h0.24463_n4539,,1,CA_Administration_h0.24463,1.09,h2_z_insignificant,,0.0019,not_found,1
categorical,41229,both_sexes,5ND,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",COUNTY DURHAM PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5ND.tsv.bgz.tbi,5976,3139,2837,EUR,1,,,,,5659,,,,,,414872,,,,,,0.21355,,,,,,1.086,,categorical-41229-both_sexes-5ND.tsv.bgz,categorical-41229-both_sexes-5ND.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5ND.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5ND.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5ND.tsv.bgz.tbi,546974665,1752088,2c453b3d9ac565ff60aa1af13eec98a4,6fabbc3e42da0b1d12f86a5b3e5f86ea,CA_Summary_Administration_h0.21355_n5976,L49.0,1,CA_Administration_h0.21355,1.07,h2_z_insignificant,,0.0057,not_found,1
categorical,41229,both_sexes,5NV,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",NORTH YORKSHIRE AND YORK PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NV.tsv.bgz.tbi,3877,2115,1762,EUR,1,,,,,3614,,,,,,416917,,,,,,0.16436,,,,,,1.0348,,categorical-41229-both_sexes-5NV.tsv.bgz,categorical-41229-both_sexes-5NV.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NV.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NV.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NV.tsv.bgz.tbi,545679127,1752199,80196765ec460ceb8dd2c63e97834f28,7bf83e7434e529a1c758a56a5f223872,CA_Summary_Administration_h0.16436_n3877,T63.06,1,CA_Administration_h0.16436,1.08,h2_z_insignificant,,8.69E-05,not_found,1
categorical,41249,both_sexes,1000,,Methods of admission to hospital (recoded),"This field is a summary of the distinct method of admission codes a participant has had recorded in their hospital inpatient records. Method of admission to hospital identifies how a patient was admitted, e.g. an elective admission from a waiting list or an emergency admission, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMIMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Elective admission,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-1000.tsv.bgz.tbi,18692,11356,7336,"CSA,EAS,EUR",3,,,106,50,16402,,,,8749,2657,403421,,,,0.26921,0.21015,0.12617,,,,0.97319,0.99528,1.1351,,categorical-41249-both_sexes-1000.tsv.bgz,categorical-41249-both_sexes-1000.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-1000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-1000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-1000.tsv.bgz.tbi,1364220538,2010389,7a7dd5c36c7f7bbce48e80ad74dc9389,95ec00d8f5c7673fd03e6a92b7c2bd9e,CA__Summary_Administration_h0.12617_n18692,,1,CA_Administration_h0.12617,1.14,h2_z_insignificant,,0.0021,not_found,1
categorical,41249,both_sexes,6000,,Methods of admission to hospital (recoded),"This field is a summary of the distinct method of admission codes a participant has had recorded in their hospital inpatient records. Method of admission to hospital identifies how a patient was admitted, e.g. an elective admission from a waiting list or an emergency admission, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMIMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Deferred admission,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-6000.tsv.bgz.tbi,346,199,147,EUR,1,,,,,297,,,,,,419526,,,,,,0.58296,,,,,,0.57916,,categorical-41249-both_sexes-6000.tsv.bgz,categorical-41249-both_sexes-6000.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-6000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-6000.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-6000.tsv.bgz.tbi,524173950,1751447,2df17ad74cdc22672b605612ae81e8de,b0410dc946ddfa3fe53c0cf6848f9a81,CA_Summary_Administration_h0.58296_n346,Z75.1,1,CA_Administration_h0.58296,0.599,h2_z_insignificant,,0.0018,not_found,1
categorical,41229,both_sexes,5KF,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",GATESHEAD PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5KF.tsv.bgz.tbi,4630,2527,2103,EUR,1,,,,,4369,,,,,,416162,,,,,,0.26285,,,,,,1.073,,categorical-41229-both_sexes-5KF.tsv.bgz,categorical-41229-both_sexes-5KF.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5KF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5KF.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5KF.tsv.bgz.tbi,545730098,1752050,bd7d7391b52c926adef58eb00d99f8c7,ec94178b42c75073327bcdcdbed31d37,CA_Summary_Administration_h0.26285_n4630,L49.0,1,CA_Administration_h0.26285,1.08,h2_z_insignificant,,-0.0017,not_found,1
categorical,41229,both_sexes,5NK,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",WIRRAL PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NK.tsv.bgz.tbi,5447,3047,2400,EUR,1,,,,,5008,,,,,,415523,,,,,,0.22284,,,,,,1.158,,categorical-41229-both_sexes-5NK.tsv.bgz,categorical-41229-both_sexes-5NK.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NK.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NK.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NK.tsv.bgz.tbi,546500099,1752207,7b9d1383156839780342127c6fcc69aa,5032eb0ea6b326eb170c92f05bb5c80a,CA_Summary_Administration_h0.22284_n5447,L49.0,1,CA_Administration_h0.22284,1.13,h2_z_insignificant,,-0.0005,not_found,1
categorical,41229,both_sexes,5C3,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",CITY AND HACKNEY TEACHING PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5C3.tsv.bgz.tbi,1541,870,671,"AFR,EUR",2,198,,,,941,,6438,,,,419590,,0.077721,,,,0.07678,,1.0264,,,,1.0075,,categorical-41229-both_sexes-5C3.tsv.bgz,categorical-41229-both_sexes-5C3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5C3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5C3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5C3.tsv.bgz.tbi,1281542633,1967831,21a8ba8fb0bfc6e4892594a9798f11ef,e29f443bce5fc60a9824363b6f6a059f,CA__Summary_Administration_h0.07678_n1541,,1,CA_Administration_h0.07678,1.03,h2_z_insignificant,,0.0024,not_found,1
